path,type,name,base_name,extension,size,date,sha1,md5,sha256,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,detected_license_expression,detected_license_expression_spdx,percentage_of_license_text,files_count,dirs_count,size_count,scan_errors,license_expression,detection_log,license_match__license_expression,license_match__license_expression_spdx,license_match__from_file,license_match__matcher,license_match__score,license_match__matched_length,license_match__match_coverage,license_match__rule_relevance,license_match__rule_identifier,license_match__rule_url,copyright,holder,author,email,url,start_line,end_line,package__type,package__namespace,package__name,package__version,package__qualifiers,package__subpath,package__primary_language,package__description,package__release_date,package__homepage_url,package__download_url,package__size,package__sha1,package__md5,package__sha256,package__sha512,package__bug_tracking_url,package__code_view_url,package__vcs_url,package__copyright,package__holder,package__declared_license_expression,package__declared_license_expression_spdx,package__license_detections,package__other_license_expression,package__other_license_expression_spdx,package__other_license_detections,package__extracted_license_statement,package__notice_text,package__file_references,package__is_private,package__is_virtual,package__extra_data,package__repository_homepage_url,package__repository_download_url,package__api_data_url,package__datasource_id,package__purl
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,303,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,306,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,309,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,312,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,315,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0 AND mit AND bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.pb,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log4j-user@logging.apache.org,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,git@github.com,,256,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot/spring-petclinic%01C%08%01%12?https://github.com/spring-projects/spring-boot/spring-petclinicB,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot%019%08%02%125https:/github.com/spring-projects/spring-boot/issues%012%08%01%12.https:/github.com/spring-projects/spring-boot,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html%018pkg:maven/ch.qos.logback/logback-classic@1.5.16?type=jar%01,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html%015pkg:maven/ch.qos.logback/logback-core@1.5.16?type=jar%01&%08%03%12,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://logback.qos.ch/logback-core%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%01%12.https:/github.com/qos-ch/logback/logback-core*o,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0%01Apkg:maven/org.apache.logging.log4j/log4j-to-slf4j@2.24.3?type=jar%01,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://logging.apache.org/log4j/2.x/log4j/log4j-to-slf4j/%014%08%0E%120https:/github.com/apache/logging-log4j2/actions%01,%08",30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://logging.apache.org/download.html%01E%08%14%12Ahttps:/repository.apache.org/service/local/staging/deploy/maven2%013%08%02%12/https:/github.com/apache/logging-log4j2/issues%01D%08%06%12@https:/lists.apache.org/list.html?log4j-user@logging.apache.org%01,%08%01%12",30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0%01,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://logging.apache.org/log4j/2.x/log4j/log4j-api/%014%08%0E%120https:/github.com/apache/logging-log4j2/actions%01,%08",37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/license/mit/%010pkg:maven/org.slf4j/jul-to-slf4j@2.0.16?type=jar%01%18%08%03%12%14http://www.slf4j.org%01A%08%14%12=https://oss.sonatype.org/service/local/staging/deploy/maven2/%01=%08%01%129https://github.com/qos-ch/slf4j/slf4j-parent/jul-to-slf4j,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://projects.eclipse.org/projects/ee4j.ca%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%01A%08%02%12=https:/github.com/eclipse-ee4j/common-annotations-api/issues%010%08%06%12,https:/dev.eclipse.org/mhonarc/lists/ca-dev%01:%08%01%126https:/github.com/eclipse-ee4j/common-annotations-api*%08%08%03%1A",44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bitbucket.org/snakeyaml/snakeyaml%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%014%08%02%120https:/bitbucket.org/snakeyaml/snakeyaml/issues%011%08%01%12-https:/bitbucket.org/snakeyaml/snakeyaml/src,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot%019%08%02%125https:/github.com/spring-projects/spring-boot/issues%012%08%01%12.https:/github.com/spring-projects/spring-boot*U%08%08%03%1AFpkg:maven/org.springframework.boot/spring-boot-actuator@3.4.2?type=jar2,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/FasterXML/jackson-modules-java8/jackson-datatype-jsr310%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%01=%08%02%129https:/github.com/FasterXML/jackson-modules-java8/issues%01M%08%01%12Ihttp:/github.com/FasterXML/jackson-modules-java8/jackson-datatype-jsr310*a%07%08%03%1A,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/micrometer-metrics/micrometer*E%07%08%03%1A:pkg:maven/io.micrometer/micrometer-commons@1.14.3?type=jar,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/micrometer-metrics/micrometer*U%07%08%03%1A;pkg:maven/io.micrometer/micrometer-jakarta9@1.14.3?type=jar,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/micrometer-metrics/micrometer*i%07%08%03%1A7pkg:maven/io.micrometer/micrometer-core@1.14.3?type=jar,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/micrometer-metrics/micrometer,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/licenses/BSD-2-Clause%016pkg:maven/org.hdrhistogram/HdrHistogram@2.2.2?type=jar%01/%08%03%12+http://hdrhistogram.github.io/HdrHistogram/%017%08%02%123https://github.com/HdrHistogram/HdrHistogram/issues%01:%08%01%126scm:git:git://github.com/HdrHistogram/HdrHistogram.git,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://latencyutils.github.io/LatencyUtils/%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%017%08%02%123https:/github.com/LatencyUtils/LatencyUtils/issues%01:%08%01%126scm:git:git:/github.com/LatencyUtils/LatencyUtils.git,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot%019%08%02%125https:/github.com/spring-projects/spring-boot/issues%012%08%01%12.https:/github.com/spring-projects/spring-boot*c%08%08%03%1ACpkg:maven/org.springframework/spring-context-support@6.2.2?type=jar2,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework%01,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework*%08%08%03%1A9pkg:maven/org.springframework/spring-beans@6.2.2?type=jar2,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework*C%08%08%03%1A;pkg:maven/org.springframework/spring-context@6.2.2?type=jar2,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://spring.io/projects/spring-boot%019%08%02%125https:/github.com/spring-projects/spring-boot/issues%012%08%01%12.https:/github.com/spring-projects/spring-boot*O%08%08%03%1A,pkg:maven/com.zaxxer/HikariCP@5.1.0?type=jar2",102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/brettwooldridge/HikariCP%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%016%08%02%122https:/github.com/brettwooldridge/HikariCP/issues%01/%08%01%12+https:/github.com/brettwooldridge/HikariCP*%08%08%03%1A8pkg:maven/org.springframework/spring-jdbc@6.2.2?type=jar2,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework*a%08%08%03%1A?pkg:maven/org.hibernate.orm/hibernate-core@6.6.5.Final?type=jar2,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/licenses/LGPL-2.1%01?pkg:maven/org.hibernate.orm/hibernate-core@6.6.5.Final?type=jar%01,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hibernate.org/orm%01.%08%02%12*https:/hibernate.atlassian.net/browse/HHH%01.%08%01%12*https:/github.com/hibernate/hibernate-orm*e,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/jpa-api%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%02%12.https:/github.com/eclipse-ee4j/jpa-api/issues%012%08%06%12.https:/dev.eclipse.org/mhonarc/lists/jpa-dev/%01/%08%01%12+https:/github.com/eclipse-ee4j/jpa-api.git*o,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://projects.eclipse.org/projects/ee4j.jta%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%02%12.https:/github.com/eclipse-ee4j/jta-api/issues%012%08%06%12.https:/dev.eclipse.org/mhonarc/lists/jta-dev/%01+%08%01%12,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://issues.redhat.com/%010%08%06%12,http:/lists.jboss.org/pipermail/jboss-user/%01=%08%01%129https:/github.com/jboss-logging/jboss-logging/tree/main",128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/FasterXML/java-classmate%01A%08%14%12=https:/oss.sonatype.org/service/local/staging/deploy/maven2/%011%08%02%12-https:/github.com/FasterXML/classmate/issues%01/%08%01%12+https:/github.com/FasterXML/java-classmate,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bytebuddy.net/byte-buddy%01D%08%14%12@https:/s01.oss.sonatype.org/service/local/staging/deploy/maven2%01.%08%02%12*https:/github.com/raphw/byte-buddy/issues*i,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eclipse-ee4j.github.io/jaxb-ri/%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%02%12.https:/github.com/eclipse-ee4j/jaxb-ri/issues%01;%08%06%127https:/accounts.eclipse.org/mailing-list/jaxb-impl-dev%01P%08%01%12Lhttps:/github.com/eclipse-ee4j/jaxb-ri.git/jaxb-runtime-parent/jaxb-runtime*o,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eclipse-ee4j.github.io/jaxb-ri/%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%02%12.https:/github.com/eclipse-ee4j/jaxb-ri/issues%01;%08%06%127https:/accounts.eclipse.org/mailing-list/jaxb-impl-dev%019%08%01%125https:/github.com/eclipse-ee4j/jaxb-ri.git/jaxb-core,151,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/angus-activation/angus-activation%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%01,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/angus-activation/issues/%01?%08%06%12;https://dev.eclipse.org/mhonarc/lists/jakarta.ee-community/%01E%08%01%12Ahttps://github.com/eclipse-ee4j/angus-activation/angus-activation*U,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eclipse-ee4j.github.io/jaxb-ri/%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%012%08%02%12.https:/github.com/eclipse-ee4j/jaxb-ri/issues%01;%08%06%127https:/accounts.eclipse.org/mailing-list/jaxb-impl-dev%01D%08%01%12@https:/github.com/eclipse-ee4j/jaxb-ri.git/jaxb-txw-parent/txw2,156,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://projects.eclipse.org/projects/ee4j/istack-commons/istack-commons-runtime%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%01,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/jaxb-istack-commons/issues%017%08%06%123https:/dev.eclipse.org/mhonarc/lists/jaxb-impl-dev%01N%08%01%12Jhttps:/github.com/eclipse-ee4j/jaxb-istack-commons/istack-commons-runtime*I,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/injection-api%01I%08%14%12Ehttps:/jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/%01/%08%02%12+https:/github.com/eclipse-ee4j/ee4j/issues%01?%08%06%12;https://dev.eclipse.org/mhonarc/lists/jakarta.ee-community/%011%08%01%12-https://github.com/eclipse-ee4j/injection-api,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/licenses/BSD-3-Clause%012pkg:maven/org.antlr/antlr4-runtime@4.13.0?type=jar%01,164,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/antlr/antlr4/tree/master/antlr4-runtime,164,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://projects.spring.io/spring-data-jpa%01=%08%02%129https:/github.com/spring-projects/spring-data-jpa/issues%01F%08%01%12Bhttps:/github.com/spring-projects/spring-data-jpa/spring-data-jpa,167,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-data%01A%08%02%12=https:/github.com/spring-projects/spring-data-commons/issues%01:%08%01%126https:/github.com/spring-projects/spring-data-commons*I%08%08%03%1A7pkg:maven/org.springframework/spring-orm@6.2.2?type=jar2,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework*%08%08%03%1A7pkg:maven/org.springframework/spring-aop@6.2.2?type=jar2,174,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.pb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues%017%08%01%123https:/github.com/spring-projects/spring-framework*14%08%08%03%1A6pkg:maven/org.springframework/spring-tx@6.2.2?type=jar2,179,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,file,bom.xml,bom,.xml,211836,2025-04-15,b558f812936c46af81d84dd5b40f278a6f0b4888,a9dba9f47e0e4dc9812e69cd5ed8e03e,3ff9f893009ffd82919a08372f0e16c87b354e74718a99127cc62e6b85a9af1b,text/xml,"XML 1.0 document, ASCII text",,False,True,False,False,False,False,apache-2.0 AND (lgpl-2.1-plus AND lgpl-2.1 AND epl-1.0) AND ((lgpl-3.0-plus OR apache-2.0) AND epl-1.0 AND lgpl-2.1) AND mit AND (epl-2.0 AND classpath-exception-2.0) AND (cc0-1.0 AND bsd-simplified) AND cc0-1.0 AND lgpl-2.1 AND (epl-2.0 AND bsd-new) AND bsd-new AND epl-2.0 AND (apache-2.0 AND (lgpl-2.1 OR apache-2.0)) AND (mpl-2.0 AND epl-1.0 AND free-unknown) AND gpl-2.0 WITH universal-foss-exception-1.0 AND bsd-simplified,Apache-2.0 AND (LGPL-2.1-or-later AND LGPL-2.1-only AND EPL-1.0) AND ((LGPL-3.0-or-later OR Apache-2.0) AND EPL-1.0 AND LGPL-2.1-only) AND MIT AND (EPL-2.0 AND Classpath-exception-2.0) AND (CC0-1.0 AND BSD-2-Clause) AND CC0-1.0 AND LGPL-2.1-only AND (EPL-2.0 AND BSD-3-Clause) AND BSD-3-Clause AND EPL-2.0 AND (Apache-2.0 AND (LGPL-2.1-only OR Apache-2.0)) AND (MPL-2.0 AND EPL-1.0 AND LicenseRef-scancode-free-unknown) AND GPL-2.0-only WITH Universal-FOSS-exception-1.0 AND BSD-2-Clause,2.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.xml,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.xml,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
